code,mean,map,pre,rec,f1
IMissionTask,0.7779357499546475,0,0,0,0
IDroneCommandHandler,0.7563213518687658,0,0,0,0
AssignedDrone,0.7640103554725647,0,0,0,0
DroneInitializationInfo,0.7660286903381348,1.0,0.1111111111111111,0.25,0.15384615384615383
FRMapComponent,0.76495099902153,0,0,0,0
LandCommand,0.7649291910231113,0,0,0,0
IDroneSetupServiceInstance,0.7628080197743008,0,0,0,0
Waypoint,0.7888586908578872,0.2205387205387205,0.25,0.75,0.375
FlightRouteplanningService,0.7440971589088441,0.3666666666666667,0.4,0.6666666666666666,0.5
AFMapComponent,0.7949661552906037,0.29444444444444445,0.3,0.3,0.3
SynchronizationManager,0.7689500182867051,0,0,0,0
AFMainLayout,0.7813059732317924,0.5238095238095237,0.5,0.5714285714285714,0.5333333333333333
FlightSimulator,0.7645961191919116,0.125,0.1111111111111111,0.3333333333333333,0.16666666666666666
FlightInfoCreator,0.7777363351413182,0.39285714285714285,0.2857142857142857,0.5,0.36363636363636365
MissionController,0.7754250392317772,0.39285714285714285,0.25,1.0,0.4
MissionPlan,0.7754514028628668,0.2,0.16666666666666666,0.5,0.25
StatusDispatchThread,0.751597578326861,0,0,0,0
DelayTask,0.7945990701516469,0,0,0,0
IStopStrategy,0.7593305536678859,0,0,0,0
IFlightRouteplanningServiceInstance,0.7701069931189218,0.16666666666666666,0.16666666666666666,0.5,0.25
DroneSetupServiceInstance,0.7694922222031487,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333
ImageProvider,0.7760171270370483,0,0,0,0
AFInfoPanel,0.77145916223526,0.27777777777777773,0.2727272727272727,0.6,0.37499999999999994
FullMissionPlan,0.7969032280147076,0.125,0.125,0.3333333333333333,0.18181818181818182
FRDeleteRouteConfirmation,0.7468276010619269,0.2,0.1111111111111111,1.0,0.19999999999999998
MissionPlanningServiceInstance,0.8051324374973774,0.125,0.125,0.5,0.2
AFMissionOperations,0.7748104129518781,0,0,0,0
SoloDirector,0.7738234899938106,0.3333333333333333,0.125,0.16666666666666666,0.14285714285714288
AFFollowBar,0.7880397856235505,0.5,0.14285714285714285,1.0,0.25
